id,region,land,group,vote_type,count_type,votes,land_str
5,Kiel,1,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,50262,Schleswig-Holstein
5,Kiel,1,dielinke,erststimmen,endgueltig,11114,Schleswig-Holstein
5,Kiel,1,dielinke,erststimmen,vorperiode,7622,Schleswig-Holstein
5,Kiel,1,dielinke,zweitstimmen,endgueltig,15546,Schleswig-Holstein
5,Kiel,1,dielinke,zweitstimmen,vorperiode,10023,Schleswig-Holstein
5,Kiel,1,bündnis90/diegrünen,erststimmen,endgueltig,21743,Schleswig-Holstein
5,Kiel,1,bündnis90/diegrünen,erststimmen,vorperiode,14435,Schleswig-Holstein
5,Kiel,1,bündnis90/diegrünen,zweitstimmen,endgueltig,26143,Schleswig-Holstein
5,Kiel,1,bündnis90/diegrünen,zweitstimmen,vorperiode,20394,Schleswig-Holstein
5,Kiel,1,freiedemokratischepartei,erststimmen,endgueltig,11363,Schleswig-Holstein
5,Kiel,1,freiedemokratischepartei,erststimmen,vorperiode,3069,Schleswig-Holstein
5,Kiel,1,freiedemokratischepartei,zweitstimmen,endgueltig,17804,Schleswig-Holstein
5,Kiel,1,freiedemokratischepartei,zweitstimmen,vorperiode,7708,Schleswig-Holstein
5,Kiel,1,alternativefuerdeutschland,erststimmen,endgueltig,9283,Schleswig-Holstein
5,Kiel,1,alternativefuerdeutschland,erststimmen,vorperiode,4040,Schleswig-Holstein
5,Kiel,1,alternativefuerdeutschland,zweitstimmen,endgueltig,10504,Schleswig-Holstein
5,Kiel,1,alternativefuerdeutschland,zweitstimmen,vorperiode,5379,Schleswig-Holstein
5,Kiel,1,piratenparteideutschland,erststimmen,vorperiode,3575,Schleswig-Holstein
5,Kiel,1,piratenparteideutschland,zweitstimmen,vorperiode,3946,Schleswig-Holstein
5,Kiel,1,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,834,Schleswig-Holstein
5,Kiel,1,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,250,Schleswig-Holstein
5,Kiel,1,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,802,Schleswig-Holstein
5,Kiel,1,freiewähler,zweitstimmen,endgueltig,540,Schleswig-Holstein
5,Kiel,1,freiewähler,zweitstimmen,vorperiode,473,Schleswig-Holstein
5,Kiel,1,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1201,Schleswig-Holstein
5,Kiel,1,ökologisch.demokratischepartei,zweitstimmen,endgueltig,345,Schleswig-Holstein
5,Kiel,1,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,endgueltig,4017,Schleswig-Holstein
5,Kiel,1,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,3214,Schleswig-Holstein
5,Kiel,1,marxistisch.leninistischeparteideutschlands,erststimmen,endgueltig,266,Schleswig-Holstein
5,Kiel,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,147,Schleswig-Holstein
5,Kiel,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,71,Schleswig-Holstein
5,Kiel,1,buendnisgrundeinkommen,zweitstimmen,endgueltig,632,Schleswig-Holstein
5,Kiel,1,neueliberale–diesozialliberalen,erststimmen,endgueltig,342,Schleswig-Holstein
5,Kiel,1,übrige,erststimmen,vorperiode,1007,Schleswig-Holstein
5,Kiel,1,übrige,zweitstimmen,vorperiode,817,Schleswig-Holstein
6,Plön – Neumünster,1,wahlberechtigte,erststimmen,endgueltig,174937,Schleswig-Holstein
6,Plön – Neumünster,1,wahlberechtigte,erststimmen,vorperiode,174746,Schleswig-Holstein
6,Plön – Neumünster,1,wahlberechtigte,zweitstimmen,endgueltig,174937,Schleswig-Holstein
6,Plön – Neumünster,1,wahlberechtigte,zweitstimmen,vorperiode,174746,Schleswig-Holstein
6,Plön – Neumünster,1,waehler,erststimmen,endgueltig,131713,Schleswig-Holstein
6,Plön – Neumünster,1,waehler,erststimmen,vorperiode,127093,Schleswig-Holstein
6,Plön – Neumünster,1,waehler,zweitstimmen,endgueltig,131713,Schleswig-Holstein
6,Plön – Neumünster,1,waehler,zweitstimmen,vorperiode,127093,Schleswig-Holstein
6,Plön – Neumünster,1,ungueltige,erststimmen,endgueltig,1224,Schleswig-Holstein
6,Plön – Neumünster,1,ungueltige,erststimmen,vorperiode,1681,Schleswig-Holstein
6,Plön – Neumünster,1,ungueltige,zweitstimmen,endgueltig,1199,Schleswig-Holstein
6,Plön – Neumünster,1,ungueltige,zweitstimmen,vorperiode,1520,Schleswig-Holstein
6,Plön – Neumünster,1,gueltige,erststimmen,endgueltig,130489,Schleswig-Holstein
6,Plön – Neumünster,1,gueltige,erststimmen,vorperiode,125412,Schleswig-Holstein
6,Plön – Neumünster,1,gueltige,zweitstimmen,endgueltig,130514,Schleswig-Holstein
6,Plön – Neumünster,1,gueltige,zweitstimmen,vorperiode,125573,Schleswig-Holstein
6,Plön – Neumünster,1,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,53109,Schleswig-Holstein
6,Plön – Neumünster,1,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,54833,Schleswig-Holstein
6,Plön – Neumünster,1,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,43778,Schleswig-Holstein
6,Plön – Neumünster,1,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,48683,Schleswig-Holstein
6,Plön – Neumünster,1,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,37728,Schleswig-Holstein
6,Plön – Neumünster,1,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,47085,Schleswig-Holstein
6,Plön – Neumünster,1,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,31013,Schleswig-Holstein
6,Plön – Neumünster,1,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,41094,Schleswig-Holstein
6,Plön – Neumünster,1,dielinke,erststimmen,endgueltig,7009,Schleswig-Holstein
6,Plön – Neumünster,1,dielinke,erststimmen,vorperiode,4708,Schleswig-Holstein
6,Plön – Neumünster,1,dielinke,zweitstimmen,endgueltig,8503,Schleswig-Holstein
6,Plön – Neumünster,1,dielinke,zweitstimmen,vorperiode,5987,Schleswig-Holstein
6,Plön – Neumünster,1,bündnis90/diegrünen,erststimmen,endgueltig,11736,Schleswig-Holstein
6,Plön – Neumünster,1,bündnis90/diegrünen,erststimmen,vorperiode,7979,Schleswig-Holstein
6,Plön – Neumünster,1,bündnis90/diegrünen,zweitstimmen,endgueltig,16350,Schleswig-Holstein
6,Plön – Neumünster,1,bündnis90/diegrünen,zweitstimmen,vorperiode,11577,Schleswig-Holstein
6,Plön – Neumünster,1,freiedemokratischepartei,erststimmen,endgueltig,9379,Schleswig-Holstein
6,Plön – Neumünster,1,freiedemokratischepartei,erststimmen,vorperiode,2322,Schleswig-Holstein
6,Plön – Neumünster,1,freiedemokratischepartei,zweitstimmen,endgueltig,16481,Schleswig-Holstein
6,Plön – Neumünster,1,freiedemokratischepartei,zweitstimmen,vorperiode,6722,Schleswig-Holstein
6,Plön – Neumünster,1,alternativefuerdeutschland,erststimmen,endgueltig,10223,Schleswig-Holstein
6,Plön – Neumünster,1,alternativefuerdeutschland,erststimmen,vorperiode,4837,Schleswig-Holstein
6,Plön – Neumünster,1,alternativefuerdeutschland,zweitstimmen,endgueltig,11161,Schleswig-Holstein
6,Plön – Neumünster,1,alternativefuerdeutschland,zweitstimmen,vorperiode,5901,Schleswig-Holstein
6,Plön – Neumünster,1,piratenparteideutschland,erststimmen,vorperiode,2167,Schleswig-Holstein
6,Plön – Neumünster,1,piratenparteideutschland,zweitstimmen,vorperiode,2154,Schleswig-Holstein
6,Plön – Neumünster,1,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1162,Schleswig-Holstein
6,Plön – Neumünster,1,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,479,Schleswig-Holstein
6,Plön – Neumünster,1,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1159,Schleswig-Holstein
6,Plön – Neumünster,1,freiewähler,erststimmen,endgueltig,1305,Schleswig-Holstein
6,Plön – Neumünster,1,freiewähler,zweitstimmen,endgueltig,749,Schleswig-Holstein
6,Plön – Neumünster,1,freiewähler,zweitstimmen,vorperiode,711,Schleswig-Holstein
6,Plön – Neumünster,1,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1004,Schleswig-Holstein
6,Plön – Neumünster,1,ökologisch.demokratischepartei,zweitstimmen,endgueltig,186,Schleswig-Holstein
6,Plön – Neumünster,1,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1342,Schleswig-Holstein
6,Plön – Neumünster,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,61,Schleswig-Holstein
6,Plön – Neumünster,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,46,Schleswig-Holstein
6,Plön – Neumünster,1,buendnisgrundeinkommen,zweitstimmen,endgueltig,411,Schleswig-Holstein
6,Plön – Neumünster,1,übrige,erststimmen,vorperiode,319,Schleswig-Holstein
6,Plön – Neumünster,1,übrige,zweitstimmen,vorperiode,535,Schleswig-Holstein
7,Pinneberg,1,wahlberechtigte,erststimmen,endgueltig,238533,Schleswig-Holstein
7,Pinneberg,1,wahlberechtigte,erststimmen,vorperiode,235610,Schleswig-Holstein
7,Pinneberg,1,wahlberechtigte,zweitstimmen,endgueltig,238533,Schleswig-Holstein
7,Pinneberg,1,wahlberechtigte,zweitstimmen,vorperiode,235610,Schleswig-Holstein
7,Pinneberg,1,waehler,erststimmen,endgueltig,187715,Schleswig-Holstein
7,Pinneberg,1,waehler,erststimmen,vorperiode,179055,Schleswig-Holstein
7,Pinneberg,1,waehler,zweitstimmen,endgueltig,187715,Schleswig-Holstein
7,Pinneberg,1,waehler,zweitstimmen,vorperiode,179055,Schleswig-Holstein
7,Pinneberg,1,ungueltige,erststimmen,endgueltig,1620,Schleswig-Holstein
7,Pinneberg,1,ungueltige,erststimmen,vorperiode,1703,Schleswig-Holstein
7,Pinneberg,1,ungueltige,zweitstimmen,endgueltig,1343,Schleswig-Holstein
7,Pinneberg,1,ungueltige,zweitstimmen,vorperiode,1682,Schleswig-Holstein
7,Pinneberg,1,gueltige,erststimmen,endgueltig,186095,Schleswig-Holstein
7,Pinneberg,1,gueltige,erststimmen,vorperiode,177352,Schleswig-Holstein
7,Pinneberg,1,gueltige,zweitstimmen,endgueltig,186372,Schleswig-Holstein
7,Pinneberg,1,gueltige,zweitstimmen,vorperiode,177373,Schleswig-Holstein
7,Pinneberg,1,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,73816,Schleswig-Holstein
7,Pinneberg,1,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,80483,Schleswig-Holstein
7,Pinneberg,1,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,63863,Schleswig-Holstein
7,Pinneberg,1,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,72006,Schleswig-Holstein
7,Pinneberg,1,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,56460,Schleswig-Holstein
7,Pinneberg,1,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,64006,Schleswig-Holstein
7,Pinneberg,1,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,42729,Schleswig-Holstein
7,Pinneberg,1,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,55371,Schleswig-Holstein
7,Pinneberg,1,dielinke,erststimmen,endgueltig,11270,Schleswig-Holstein
7,Pinneberg,1,dielinke,erststimmen,vorperiode,6985,Schleswig-Holstein
7,Pinneberg,1,dielinke,zweitstimmen,endgueltig,13111,Schleswig-Holstein
7,Pinneberg,1,dielinke,zweitstimmen,vorperiode,8910,Schleswig-Holstein
7,Pinneberg,1,bündnis90/diegrünen,erststimmen,endgueltig,15379,Schleswig-Holstein
7,Pinneberg,1,bündnis90/diegrünen,erststimmen,vorperiode,11324,Schleswig-Holstein
7,Pinneberg,1,bündnis90/diegrünen,zweitstimmen,endgueltig,21336,Schleswig-Holstein
7,Pinneberg,1,bündnis90/diegrünen,zweitstimmen,vorperiode,15291,Schleswig-Holstein
7,Pinneberg,1,freiedemokratischepartei,erststimmen,endgueltig,14441,Schleswig-Holstein
7,Pinneberg,1,freiedemokratischepartei,erststimmen,vorperiode,3303,Schleswig-Holstein
7,Pinneberg,1,freiedemokratischepartei,zweitstimmen,endgueltig,24735,Schleswig-Holstein
7,Pinneberg,1,freiedemokratischepartei,zweitstimmen,vorperiode,9863,Schleswig-Holstein
7,Pinneberg,1,alternativefuerdeutschland,erststimmen,endgueltig,14729,Schleswig-Holstein
7,Pinneberg,1,alternativefuerdeutschland,erststimmen,vorperiode,6766,Schleswig-Holstein
7,Pinneberg,1,alternativefuerdeutschland,zweitstimmen,endgueltig,15977,Schleswig-Holstein
7,Pinneberg,1,alternativefuerdeutschland,zweitstimmen,vorperiode,8479,Schleswig-Holstein
7,Pinneberg,1,piratenparteideutschland,erststimmen,vorperiode,3225,Schleswig-Holstein
7,Pinneberg,1,piratenparteideutschland,zweitstimmen,vorperiode,3370,Schleswig-Holstein
7,Pinneberg,1,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1260,Schleswig-Holstein
7,Pinneberg,1,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,446,Schleswig-Holstein
7,Pinneberg,1,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1319,Schleswig-Holstein
7,Pinneberg,1,freiewähler,zweitstimmen,endgueltig,954,Schleswig-Holstein
7,Pinneberg,1,freiewähler,zweitstimmen,vorperiode,786,Schleswig-Holstein
7,Pinneberg,1,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1271,Schleswig-Holstein
7,Pinneberg,1,ökologisch.demokratischepartei,zweitstimmen,endgueltig,428,Schleswig-Holstein
7,Pinneberg,1,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,2200,Schleswig-Holstein
7,Pinneberg,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,52,Schleswig-Holstein
7,Pinneberg,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,42,Schleswig-Holstein
7,Pinneberg,1,buendnisgrundeinkommen,zweitstimmen,endgueltig,541,Schleswig-Holstein
7,Pinneberg,1,übrige,zweitstimmen,vorperiode,665,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,wahlberechtigte,erststimmen,endgueltig,247296,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,wahlberechtigte,erststimmen,vorperiode,244240,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,wahlberechtigte,zweitstimmen,endgueltig,247296,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,wahlberechtigte,zweitstimmen,vorperiode,244240,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,waehler,erststimmen,endgueltig,193280,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,waehler,erststimmen,vorperiode,183250,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,waehler,zweitstimmen,endgueltig,193280,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,waehler,zweitstimmen,vorperiode,183250,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,ungueltige,erststimmen,endgueltig,1508,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,ungueltige,erststimmen,vorperiode,1735,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,ungueltige,zweitstimmen,endgueltig,1335,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,ungueltige,zweitstimmen,vorperiode,1660,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,gueltige,erststimmen,endgueltig,191772,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,gueltige,erststimmen,vorperiode,181515,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,gueltige,zweitstimmen,endgueltig,191945,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,gueltige,zweitstimmen,vorperiode,181590,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,78824,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,82471,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,66367,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,74161,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,52434,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,63998,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,43027,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,54691,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,dielinke,erststimmen,endgueltig,10838,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,dielinke,erststimmen,vorperiode,7003,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,dielinke,zweitstimmen,endgueltig,13237,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,dielinke,zweitstimmen,vorperiode,9112,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,bündnis90/diegrünen,erststimmen,endgueltig,16004,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,bündnis90/diegrünen,erststimmen,vorperiode,11141,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,bündnis90/diegrünen,zweitstimmen,endgueltig,21010,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,bündnis90/diegrünen,zweitstimmen,vorperiode,15695,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiedemokratischepartei,erststimmen,endgueltig,15617,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiedemokratischepartei,erststimmen,vorperiode,3722,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiedemokratischepartei,zweitstimmen,endgueltig,26043,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiedemokratischepartei,zweitstimmen,vorperiode,10449,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,alternativefuerdeutschland,erststimmen,endgueltig,15682,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,alternativefuerdeutschland,erststimmen,vorperiode,6879,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,alternativefuerdeutschland,zweitstimmen,endgueltig,17166,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,alternativefuerdeutschland,zweitstimmen,vorperiode,9034,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,piratenparteideutschland,erststimmen,vorperiode,3546,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,piratenparteideutschland,zweitstimmen,vorperiode,3686,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1190,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,463,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1307,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiewähler,erststimmen,endgueltig,2373,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiewähler,erststimmen,vorperiode,1565,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiewähler,zweitstimmen,endgueltig,1532,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,freiewähler,zweitstimmen,vorperiode,1129,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1534,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,ökologisch.demokratischepartei,zweitstimmen,endgueltig,392,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,2136,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,69,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,46,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,buendnisgrundeinkommen,zweitstimmen,endgueltig,503,Schleswig-Holstein
8,Segeberg – Stormarn-Mitte,1,übrige,zweitstimmen,vorperiode,746,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,wahlberechtigte,erststimmen,endgueltig,181522,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,wahlberechtigte,erststimmen,vorperiode,180022,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,wahlberechtigte,zweitstimmen,endgueltig,181522,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,wahlberechtigte,zweitstimmen,vorperiode,180022,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,waehler,erststimmen,endgueltig,138439,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,waehler,erststimmen,vorperiode,131939,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,waehler,zweitstimmen,endgueltig,138439,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,waehler,zweitstimmen,vorperiode,131939,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,ungueltige,erststimmen,endgueltig,1150,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,ungueltige,erststimmen,vorperiode,1551,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,ungueltige,zweitstimmen,endgueltig,1144,Schleswig-Holstein
9,Ostholstein – Stormarn-Nord,1,ungueltige,zweitstimmen,vorperiode,1452,Schleswig-Holstein
